attraction_id,mission,level,근력,근지구력,유연성,심폐지구력,민첩성,순발력,평형성
143052,"구미센츄리호텔 주변 공원에서 가벼운 스트레칭 후 다양한 자세로 사진 찍기",3,0,0,1,1,0,0,0
143052,"구미센츄리호텔 로비에서 친구와 함께 5분 동안 댄스 배틀하기",4,0,0,0,1,1,0,0
143052,"호텔 주변 달리기 코스를 따라 1km 조깅하고 정해진 위치에서 셀카 찍기",5,0,1,0,1,0,0,0
143052,"구미센츄리호텔 내 엘리베이터를 타고 이층으로 갈 때 10번 스쿼트하기",3,1,0,1,0,0,0,0
143052,"구미센츄리호텔 테라스에서 경치를 감상하며 20초간 한 발로 균형 잡기",2,0,1,0,0,0,0,1
2594865,"성암재 정상까지 트레킹하며 다양한 자연 풍경과 함께 사진 찍기",3,0,1,0,1,0,0,0
2594865,"성암재의 특정 지점을 향해 장애물 통과 후 인증 사진 찍기",4,0,0,0,0,1,1,0
2594865,"성암재에서 주변의 나무들 사이를 뛰어다니며 숨겨진 랜드마크 찾기",5,0,1,0,1,0,0,0
2594865,"성암재의 경치를 바라보며 요가 포즈로 사진찍기",4,0,0,1,0,0,0,1
2594865,"성암재의 다양한 포인트에서 함께 하이파이브 사진 찍기",2,0,0,1,0,0,1,0
3082026,"스테이소소리 주변 공원을 탐험하면서 자연의 아름다움을 사진으로 담기.",3,0,0,1,1,0,0,0
3082026,"주변에서 다양한 포즈로 소리 나는 물건 찾아 사진 찍기.",4,0,0,1,0,1,0,0
3082026,"스테이소소리 주변 벤치에서 10번의 스쿼트를 한 후 인증샷 찍기.",3,1,1,0,0,0,0,0
3082026,"주변의 나무 사이를 누가 더 빠르게 달리는지 경주하기.",5,0,0,0,0,1,1,0
3082026,"주변의 폭포 혹은 소음이 있는 장소까지 트레킹한 후 포즈로 사진 찍기.",2,1,0,0,1,0,0,0
2667028,"한옥 정원 사이를 걷고 다양한 자연물로 포즈를 취하며 사진 촬영하기",3,0,0,1,1,0,0,0
2667028,"경주한옥휴원 내에서 주어진 시간 내에 전통 놀이를 체험하고 인증 사진 찍기",4,0,0,0,0,1,1,0
2667028,"한옥 내부를 탐방하며 특정 아이템(예: 전통 소품) 찾기 미션 수행하기",2,0,1,0,0,1,0,0
2667028,"전통 한복을 입고 경주한옥휴원 전경을 배경으로 다채로운 포즈로 사진 찍기",3,0,0,1,0,0,0,1
2667028,"한옥 주변에서 자연 풍경을 배경으로 명상하며 심호흡하기",2,0,0,0,1,0,0,0
2570584,"김호장군고택 주변을 탐방하며 고택의 각 요소에 대해 사진 찍기",3,0,1,0,1,0,0,0
2570584,"고택 주변의 정원에서 다양한 전통 포즈로 사진 찍기",4,0,0,1,0,0,0,1
2570584,"고택 앞 정원에서 물건을 던져서 목표에 맞히기",3,0,0,0,0,1,1,0
2570584,"주변의 역사적 장소를 돌아다니며 간단한 퀴즈 풀기",2,0,0,1,0,0,0,1
2570584,"김호장군고택 입구까지 걷고 입구에서 다리찢기 포즈 취하기",4,1,0,1,0,0,0,0
2748996,"코스모스 리조트의 정원을 따라 산책하며 자연 풍경과 함께 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
2748996,"리조트 내 트레킹 코스를 따라 걷고, 중간 중간에 숨겨진 랜드마크를 찾아 인증 사진 찍기",4,0,1,0,0,1,0,0
2748996,"리조트의 수영장에서 물속에서 다양한 수중 포즈로 사진 촬영하기",3,1,0,0,0,0,0,1
2748996,"리조트 내 자전거 도로를 따라 자전거를 타고 정해진 거리까지 가기",4,0,1,0,1,0,0,0
2748996,"리조트 주변의 가벼운 하이킹 코스를 따라 탐험하며 다양한 포즈로 사진 촬영하기",3,0,0,1,1,0,0,0
2599348,"행복전통마을의 정원에서 다양한 전통 포즈로 사진 찍기",3,1,0,1,0,0,0,0
2599348,"전통 마을 내에서 30분 동안 빠르게 걷기",2,0,0,0,1,0,0,0
2599348,"칠곡고택 내부 탐방 후 지정된 출구까지 릴레이로 이동하기",4,0,1,0,0,0,1,0
2599348,"고택 주변에서 전통적인 놀이(투호) 도전하기",3,1,0,0,0,1,0,0
2599348,"전통 마을 곳곳에서 특정 문구 또는 랜드마크 찾기 사진 찍기",3,0,0,1,0,1,0,0
2413542,"나포리모텔 주변 공원에서 조깅한 후 다양한 스트레칭 자세로 사진 찍기",3,0,0,1,1,0,0,0
2413542,"나포리모텔 주변 자연경관을 탐험하며 숨은 경치를 찾아 사진 촬영하기",4,0,1,0,0,1,0,0
2413542,"나포리모텔 인근 계단에서 왕복 스텝 운동 후 인증 사진 찍기",5,1,0,0,1,0,0,0
2413542,"나포리모텔 주변에서 다양한 포즈를 취하며 친구와 릴레이로 사진 촬영하기",3,0,0,0,0,1,0,1
2413542,"나포리모텔 주변 상점에서 정해진 물건을 찾아 서Timing 사진 찍기",4,0,0,1,0,0,1,0
2598871,"후소당으로 가는 길을 트레킹하며 다양한 풍경을 배경으로 사진 촬영하기",3,1,0,0,1,0,0,0
2598871,"후소당의 주변에서 전통 의상을 입고 다양한 포즈로 사진 찍기",4,0,0,1,0,0,0,1
2598871,"후소당 근처에서 전통 놀이(윷놀이 등)를 친구와 함께 하며 승부하기",3,0,0,0,0,1,1,0
2598871,"후소당에서 마주한 조형물과 함께 다양한 포즈로 사진 촬영하기",2,0,0,1,1,0,0,0
2598871,"후소당으로 가는 길을 따라서 미니 스프린트 레이스하기",5,0,0,0,1,0,1,0
2047441,"랑 스튜디오 주변에서 10분간 조깅 후 다양한 스쿼트 포즈를 사진으로 촬영하기",4,1,0,0,1,0,0,0
2047441,"랑 스튜디오 내의 벽에서 요가 자세를 취하며 사진 찍기",3,0,0,1,0,0,0,1
2047441,"랑 스튜디오에서 제공되는 소품을 활용해 즉흥 연극을 선보이기",5,0,0,0,0,1,1,0
2047441,"랑 스튜디오 인근의 거리에서 짧은 트레킹하며 풍경 사진 찍기",3,1,0,0,1,0,0,0
2047441,"랑 스튜디오 주변의 아이스크림 가게까지 빠르게 이동해 인증 사진 찍기",2,0,0,0,0,1,1,0
2570109,"망와고택 주변을 탐방하며 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
2570109,"망와고택의 정원을 따라 걷고 정해진 장소에서 스탬프 찍기",4,0,1,0,1,0,0,0
2570109,"망와고택 인근에서 전통 놀이(투호) 도전하기",5,0,0,0,0,1,1,0
2570109,"고택 내부의 다양한 방들을 빠르게 탐험하며 사진 찍기",4,0,0,0,1,1,0,0
2570109,"망와고택 배경으로 친구와 함께 재미있는 포즈로 사진 촬영하기",3,0,0,1,0,0,0,1
970463,"경주스위트호텔 주변 공원까지 조깅한 후 공원 내에서 스트레칭 사진 찍기",3,0,0,1,1,0,0,0
970463,"호텔 로비에서 다양한 포즈로 단체 사진 촬영하기",2,0,0,1,0,1,0,0
970463,"경주스위트호텔 주변을 탐험하며 10개의 랜드마크 사진 인증하기",4,0,1,0,0,1,0,0
970463,"경주스위트호텔에서 친구와 공중에서 손을 잡고 점프하는 사진 촬영하기",5,0,0,0,0,0,1,1
970463,"호텔 인근 자전거 도로를 따라 자전거 타고 30분 이상 운전하기",4,1,0,0,1,0,0,0
2772398,"라마다 바이 윈덤 구미 호텔 주변 공원에서 조깅 후 다양한 스트레칭 포즈로 사진 찍기",4,0,0,1,1,0,0,0
2772398,"호텔 로비에서 친구와 함께 팀을 나누어 신속하게 배틀 윗몸 일으키기 대결하기",3,1,0,0,0,0,1,0
2772398,"호텔 주변의 조각상을 찾아가 각각과 함께 다양한 포즈로 사진 촬영하기",3,0,0,1,0,1,0,0
2772398,"호텔 내에서 엘리베이터를 이용하지 않고 계단으로 올라가면서 중간중간 운동하기",5,1,0,0,1,0,0,0
2772398,"호텔 주변에서 파트너와 함께 제자리 걷기 대결 후 제자리 뛰기 반대 포즈로 사진 찍기",4,0,0,0,1,1,0,0
1974029,"토함산도예 근처의 자연을 탐험하며 정해진 장소에서 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
1974029,"토함산 도예 체험 후 작품을 들고 다양한 포즈로 사진 촬영하기",2,1,0,1,0,0,0,0
1974029,"주변 지역을 돌아다니며 전통 도자기에 대한 퀴즈 풀기",4,0,0,1,0,0,0,1
1974029,"토함산도예에서 친구와 짝을 이루어 전통 놀이를 체험하며 사진 촬영하기",5,0,0,0,0,1,1,0
1974029,"토함산도예 마을을 산책하며 숨겨진 랜드마크를 찾아 인증 사진 찍기",3,0,0,0,1,1,0,0
2925164,"이마트 김천의 다양한 코너를 돌아다니며 각 코너에서 필요한 물건을 찾아 인증하기",3,0,0,0,0,1,1,0
2925164,"이마트 김천 내에서 특정 제품에 대한 퀴즈를 풀고 다음 코너로 이동하기",2,0,0,1,0,0,0,1
2925164,"이마트 김천에서 친구와 함께 다양한 포즈로 사진 찍기 대회 열기",4,0,0,1,1,0,0,0
2925164,"이마트 김천에서 주어진 시간 내에 여러 장의 스티커를 붙인 제품을 찾아 인증하기",3,0,0,0,0,1,1,0
2925164,"이마트 김천에서 각 층을 이용해 다양한 산책로를 따라서 걷기",2,0,1,0,1,0,0,0
1980977,"청송군농특산물판매장 주변에서 특정 지역 농산물을 찾아 사진 찍기",3,0,0,1,0,1,0,0
1980977,"판매장 내 다양한 농특산물에 대한 퀴즈를 풀며 다음 장소로 이동하기",2,0,0,0,1,0,0,1
1980977,"청송군농특산물판매장에서 농산물 관련 상품을 이용해 5가지 요리를 상상해보고 그린 그림 촬영하기",4,0,0,1,0,0,1,0
1980977,"판매장 내에서 판매하는 농산물로 나만의 샐러드 레시피 만들기",3,1,0,1,0,0,0,0
1980977,"특정 농산물에 대한 스토리 연출로 친구와 함께 사진 촬영하기",4,0,0,1,0,1,0,0
2927121,"테마파크 내의 지정된 경로를 따라 조깅하며 사진을 찍고 찍은 곳을 포즈로 재현하기",3,1,0,0,1,0,0,0
2927121,"각 구역을 돌아다니며 특정 놀이기구의 기다리는 시간 측정하기",2,0,0,0,0,1,1,0
2927121,"세컨페이스 경주의 다양한 포토존에서 각기 다른 포즈로 10장의 사진 찍기",4,0,0,1,1,0,0,0
2927121,"관람객과 함께 두 명이서 짝을 이루어 테마파크 내 릴레이 형태로 탐험하기",5,0,1,0,1,0,0,0
2927121,"주어진 시간 내에 세컨페이스 경주 내의 특정 캐릭터들을 찾아 인증샷 찍기",3,0,0,1,0,1,0,0
3307080,"올리브영 경산시장에서 다양한 화장품을 찾아 인증하고 사진 찍기",2,0,0,0,0,1,1,0
3307080,"올리브영 경산시장에서 물건을 3개 선택해 무게를 맞춰보기",3,1,0,1,0,0,0,0
3307080,"올리브영 경산시장에서 제공한 제품에 대해 짧은 스토리 만들고 연출하여 사진 찍기",4,0,0,1,0,0,0,1
3307080,"올리브영 경산시장점 내에서 한 번에 다양한 포즈로 사진 찍기",3,0,0,1,1,0,0,0
3307080,"올리브영 경산시장에서 순서대로 특정 제품 찾기 레이스하기",3,0,0,0,1,1,0,0
2930630,"라코스테 안동점에서 특정 색상의 티셔츠를 제한 시간 내에 찾아 인증하기",3,0,0,0,0,1,1,0
2930630,"라코스테 상품을 활용해 다양한 포즈를 취하며 사진 촬영하기",2,0,0,1,0,0,0,1
2930630,"안동점 내부에서 친구와 릴레이 형태로 상품 설명 게임 진행하기",4,0,1,0,1,0,0,0
2930630,"라코스테의 특정 상품에 대한 퀴즈를 풀고 정답을 맞춘 후 인증하기",3,0,0,1,0,0,0,1
2930630,"시간 내에 다양한 라코스테 의상 조합을 시도하고 사진찍기",5,1,0,1,0,0,0,0
2762733,"효자시장에서 다양한 물건을 찾아 사진 찍으며 친구와 미션 완료를 인증하기",3,0,0,1,0,1,0,0
2762733,"효자시장에서 특별한 간식을 5개 구매한 후 친구와 함께 시식하는 사진 찍기",4,0,1,0,0,0,1,0
2762733,"효자시장의 다양한 가게를 돌아다니며 숨은 인기 상품 찾기 경주하기",5,0,0,0,1,1,0,0
2762733,"효자시장에서 서로 다른 포즈로 가게 앞에서 사진 촬영하기",2,0,0,1,0,0,0,1
2762733,"효자시장 내 일정 구역 내에서 특정 식재료를 찾는 미션 레이스 진행하기",4,0,1,0,0,0,1,0
132280,"상주중앙시장에서 특정 물건을 찾아 인증사진 찍기",3,0,0,0,0,1,1,0
132280,"상주중앙시장에서 다양한 진열 상품과 함께 재미있는 포즈로 사진 찍기",2,0,0,1,0,0,0,1
132280,"상주중앙시장 구역 내에서 식재료들로 이루어진 미션카드를 찾기 위해 퀴즈 풀기",4,1,0,0,1,0,0,0
132280,"상주중앙시장에서 점포마다 시식하고 의견을 나누기",3,0,1,0,0,0,1,0
132280,"제한 시간 내에 상주중앙시장의 모든 층을 탐방하고 사진 찍기",5,0,0,0,1,1,0,0
3305427,"올리브영 포항장성점에서 쇼핑 중 특정 색깔의 물건을 찾아 사진 찍기",3,0,0,0,0,1,1,0
3305427,"올리브영의 각 코너에서 추천된 제품을 구매하기 위해 뛰어다니기",4,0,1,0,1,0,0,0
3305427,"올리브영에서 상품을 들고 다양한 포즈로 사진 촬영하기",2,0,0,1,0,0,0,1
3305427,"올리브영에서 제공된 특정 상품으로 크리에이티브한 광고 포스터 만들기",5,0,0,1,0,1,0,0
3305427,"제한 시간 내에 특정 제품을 찾아서 카트에 담고 인증 사진 찍기",4,1,0,0,0,0,1,0
132490,"하양꿈바우시장 내에서 특정 상품을 찾으며 간단한 미션을 수행하고 인증 사진 찍기",3,0,0,0,0,1,1,0
132490,"하양장 내 각 상점에서 자기소개를 다양한 방식으로 표현하며 체크리스트 완성하기",4,0,0,1,0,0,0,1
132490,"하양꿈바우시장에서 전통 품목을 찾아 사진 찍고 관련 이야기를 만들어보기",3,1,0,0,1,0,0,0
132490,"하양장 주변을 돌며 다양한 포즈로 거리 사진 찍기",2,0,0,1,1,0,0,0
132490,"하양꿈바우시장에서 친구와 함께 특정 메뉴를 시켜서 시식하고 인증 사진 찍기",3,0,0,0,0,1,1,0
2909302,"나이키 구미중앙 주변을 달리며 다양한 재킷 스타일을 입고 사진찍기",3,0,0,0,1,1,0,0
2909302,"나이키 구미중앙 입구에서 친구와 함께 다양한 운동 동작을 선보이며 사진 찍기",4,1,0,1,0,0,0,0
2909302,"나이키 구미중앙 인근 공원에서 20분간 스트레칭 후 적극적인 포즈로 사진 찍기",2,0,1,1,0,0,0,0
2909302,"나이키 구미중앙에서 मिले 친구들과 함께 릴레이로 짧은 거리를 달리기",4,0,0,0,1,0,1,0
2909302,"나이키 구미중앙 주변의 랜드마크를 찾아서 해당 장소에서 다양한 포즈 취하기",3,0,0,1,0,1,0,0
2616067,"영주 365시장에서 다양한 물건을 찾으며 이동하는 동안 각각의 가게 앞에서 포즈 취하기",3,0,0,0,1,1,0,0
2616067,"제한 시간 내에 365시장 내 특정 음식(예: 떡볶이, 순대 등)을 찾아 맛보기",4,0,1,0,0,0,1,0
2616067,"시장 안에서 사람들이 무슨 음식을 먹고 있는지 찾아보고 다양한 포즈로 사진 찍기",3,0,0,1,0,1,0,0
2616067,"특정 가게에서 물건을 구매한 후 각각의 가게에서 하이파이브하면서 사진 찍기",4,0,0,0,0,0,1,1
2616067,"365시장에서 5가지 다른 음식을 모두 시식하고 시식한 내용을 정리하기",5,0,1,0,1,0,0,0
132116,"금호장 주변을 돌며 다양한 운동 동작으로 사진 촬영하기",3,1,0,1,0,0,0,0
132116,"금호장 내에서 줄넘기로 100회 도전 후 인증 사진 찍기",4,0,1,0,1,0,0,0
132116,"금호장 주변에서 동네 주민과 함께 스트레칭 후 단체 사진 찍기",3,0,0,1,0,0,0,1
132116,"금호장에서 지정된 거리만큼 장애물 레이스로 통과하기",5,0,1,0,0,1,0,0
132116,"금호장 주변 공원에서 짝을 지어 배드민턴 치고 사진 찍기",4,0,0,0,1,0,1,0
2904146,"안강시장에서 제한된 시간 안에 다양한 음식을 시식하고 사진으로 인증하기",4,0,0,0,1,0,1,0
2904146,"안강시장을 돌아다니며 각 상점의 특징을 몸으로 표현해 사진 찍기",3,0,0,1,0,0,0,1
2904146,"안강시장 내에서 특정 음식 재료를 찾아 섭취 후 소감 말하기",5,0,1,0,0,1,0,0
2904146,"시장 내에 있는 먹거리 코너에서 제일 좋아하는 음식을 찾아 포즈 취하기",2,0,0,1,1,0,0,0
2904146,"안강시장에서 판매하는 특산물에 대한 퀴즈를 풀고 정답 맞추기",3,0,1,0,0,0,0,1
132113,"도산장 주변 산책로를 걸으며 다양한 포즈로 사진 촬영하기",3,0,0,1,1,0,0,0
132113,"온혜장 근처의 지정된 장소에서 친구와 릴레이 형태로 인증샷 찍기",4,0,1,0,0,1,0,0
132113,"온혜장 주변에서 자연물을 이용해 스탬프를 찍어 다양한 형태 만들기",2,0,0,1,0,0,0,1
132113,"도산장 내 벤치에서 앉아 스트레칭 후 다양한 스트레칭 포즈 촬영하기",3,0,0,1,1,0,0,0
132113,"온혜장에서 특정 랜드마크를 찾아 사진 찍고 그것을 몸으로 표현하기",5,0,0,1,0,0,1,0
2894615,"로이드 안동점에서 자전거를 타고 주변 공원까지 이동한 후 다양한 포즈로 사진찍기",4,1,0,0,1,0,0,0
2894615,"로이드 안동점 근처의 카페에 가서 주변과 어울리는 포즈로 사진 촬영하기",3,0,0,1,0,1,0,0
2894615,"로이드 안동점과 가까운 광장에서 나만의 춤 추기",5,0,0,0,0,1,1,0
2894615,"로이드 안동점 근처 벤치에서 5분간 스트레칭 후 스트레칭 포즈로 사진 촬영하기",2,0,0,1,0,0,0,1
2894615,"로이드 안동점 근처의 거리에서 런닝하면서 사진 찍기",4,0,1,0,1,0,0,0
132287,"청송재래시장에서 특정 식자재를 찾아 인증 사진 찍기",3,0,0,1,0,1,0,0
132287,"청송 재래시장 내에서 각종 전통 간식을 맛보며 사진 찍기",2,0,1,0,1,0,0,0
132287,"시장 내 계단을 이용해 여러 층을 올랐다가 내려오며 다양한 포즈로 사진 찍기",4,1,0,0,1,0,0,0
132287,"청송재래시장에서 지역 주민과 함께 전통 놀이를 즐기며 사진 찍기",3,0,0,0,0,1,1,0
132287,"청송시장 구석구석을 탐험하며 재미있는 포즈로 촬영하기",3,0,1,1,0,0,0,0
2772341,"울진바지게시장에서 특정 지점까지 산책하며 자연 경관 촬영하기",3,0,1,0,1,0,0,0
2772341,"울진바지게시장에서 바다를 바라보며 다양한 스트레칭 동작 시도하기",2,0,0,1,0,0,0,1
2772341,"울진바지게시장 인근 트레킹 코스를 따라 다양한 포즈로 사진 찍기",4,1,0,0,1,0,0,0
2772341,"울진바지게시장에서 파도에 발 담그며 균형 잡기 시도하기",3,0,0,0,0,0,1,1
2772341,"울진바지게시장에서 바위에 올라간 후 색다른 자세로 인증샷 찍기",5,1,0,1,0,0,0,0
2905506,"홈플러스 주차장에서 지정된 시간 내에 무작위로 위치를 바꿔가며 스쿼트 15회씩 수행하기",3,1,1,0,0,0,0,0
2905506,"홈플러스의 각 층마다 지정된 품목을 찾아서 인증샷을 찍으면서 이동하기",4,0,0,0,1,1,0,0
2905506,"홈플러스 내의 스탬프 투어를 하며 각 코너의 개별 활동을 완료하기",5,0,1,0,1,0,0,0
2905506,"쇼핑카트를 타고 홈플러스 한바퀴 돌며 친구와 릴레이 달리기",4,0,0,0,1,1,0,0
2905506,"전시된 식음료 상품을 보며 음식 조합을 상상해 포즈 취하며 사진 찍기",2,0,0,1,0,0,0,1
132369,"기계장 주변을 트레킹하며 다양한 자연 경관과 함께 사진 찍기",3,1,0,0,1,0,0,0
132369,"기계장 내에서 무엇인가를 수리하며 그 과정을 사진으로 남기기",4,0,1,1,0,0,0,0
132369,"기계 장비를 활용하여 간단한 체조를 하며 사진 찍기",2,1,0,0,0,0,0,1
132369,"제한 시간 내에 기계장에 있는 특정 장비(예: 기계 작동)를 찾아 인증하기",4,0,0,0,0,1,1,0
132369,"기계장 주변에서 발견한 기계 부품으로 장애물 코스를 만들어 통과하기",5,0,1,0,0,1,0,0
2762716,"양학시장에서 다양한 재료를 찾아 제시된 색상에 맞는 재료로 사진 촬영하기",3,0,0,1,0,1,0,0
2762716,"양학시장에서 전통 간식 만들기 체험 후 촬영하기",4,1,0,1,0,0,0,0
2762716,"양학시장 내 다양한 상점에서 특정 물건 찾기 미션을 수행하기",2,0,0,0,0,1,1,0
2762716,"양학시장에서 친구와 함께 의상 코스튬을 입고 포즈 취하기",3,0,0,1,0,0,0,1
2762716,"양학시장에서 시간 내에 가장 많은 물건 종류를 세어서 인증하기",5,0,1,0,0,0,1,0
1764582,"김천 평화시장에서 특정 물건을 찾아 사진 찍기",2,0,0,1,0,1,0,0
1764582,"시장에서 다양한 물건을 보고 10개 목록을 작성하기",3,0,1,0,1,0,0,0
1764582,"시장 내에서 5명의 상인과 함께 사진 찍기",4,0,0,0,0,1,1,0
1764582,"김천 평화시장에서 간단한 전통 놀이(투호 등)를 체험하기",3,1,0,0,0,0,0,0
1764582,"시장 곳곳을 돌아다니며 맛있는 음식을 3가지 시식하기",3,0,0,0,1,0,0,1
2736738,"구미새마을중앙시장에서 각 상점의 특별한 음식을 사진촬영하며 돌아다니기",3,0,0,0,1,1,0,0
2736738,"구미새마을중앙시장에서 5개의 상점을 찾아 각각의 상점 이름과 위치를 기록하기",4,0,1,0,0,0,1,0
2736738,"구미새마을중앙시장에서 친구와 함께 전통 놀이(예: 제기차기)를 시도하면서 사진찍기",3,0,0,1,0,1,0,0
2736738,"구미새마을중앙시장에서 주어진 시간 내에 3개의 쇼핑 리스트 아이템을 구매하기",4,0,0,0,1,0,1,0
2736738,"구미새마을중앙시장에서 다양한 사람들과 즉석에서 셀카를 찍어 소통하기",2,0,0,1,0,1,0,0
132103,"구미 인동시장에서 최대한 많은 종류의 음식 시식하기.",3,0,0,0,0,1,1,0
132103,"인동시장 내부에서 10개의 특정 아이템 찾아 사진 촬영하기.",4,0,0,1,0,1,0,0
132103,"인동시장에서 한 손으로 특정 물건을 들고 그 물건과 함께 사진 촬영하기.",2,1,0,0,0,0,0,1
132103,"인동시장을 걸으며 가운데 위치한 동상의 모습 흉내 내기.",3,0,1,1,0,0,0,0
132103,"시장 내에서 5분 동안 가게의 이름을 외우고 나와 말해보기.",2,0,0,0,1,0,1,0
2894602,"특정 층에서 물건 찾아 인증하기",3,0,0,0,0,1,1,0
2894602,"쇼핑몰 전경을 배경으로 다양한 포즈로 사진 찍기",4,1,0,1,0,0,0,0
2894602,"제한 시간 내에 특정 색상의 물건을 찾아서 인증하기",3,0,0,0,0,1,1,0
2894602,"각 층에서 제공하는 시식 코너를 찾아다니며 시식하기",2,0,1,0,1,0,0,0
2894602,"주어진 테마에 맞춰 친구와 협력해 사진 찍기",3,0,0,1,0,0,0,1
2762721,"황금시장에서 특정 재료를 찾아 제한된 시간 내에 인증 사진 찍기",3,0,0,0,0,1,1,0
2762721,"황금시장에서 여러 종류의 과일을 찾아서 그 중 세 가지를 정리해 사진 찍기",4,0,0,1,1,0,0,0
2762721,"황금시장에서 다양한 맛의 음식을 시식하며 각 음식을 평가해 사진 찍기",4,0,0,0,1,1,0,0
2762721,"황금시장에서 특정 색상의 물건을 찾아서 제한 시간 내에 인증 사진 찍기",3,0,1,0,0,0,1,0
2762721,"황금시장에서 특정 품목을 정해진 개수만큼 구매하기",2,1,0,0,0,1,0,0
3307464,"특정 코너의 제품을 제한 시간 안에 모두 찾아 인증하기",3,0,0,0,0,1,1,0
3307464,"각 층의 특정 제품을 찾아 해당 제품의 효과에 대해 설명하며 사진 찍기",4,0,0,1,0,0,0,1
3307464,"쇼핑몰 상점 내에서 다양한 포즈로 사진 촬영하며 진행하기",2,0,1,1,0,0,0,0
3307464,"올리브영 내부에 있는 상품을 활용하여 미니 체조 동작 진행하기",3,1,0,1,0,0,0,0
3307464,"특정 테마에 맞춰 쇼핑몰 내에서 포즈를 취하며 사진 촬영하기",5,0,0,0,0,1,1,0
2753446,"수협 활어직판장에서 신선한 해산물 찾기 경연 시작하고 다양한 종류의 해산물 사진 찍기",3,0,0,1,0,1,0,0
2753446,"활어직판장에서 해산물 관련 퀴즈를 풀고 정답을 맞춰 스탬프 받기",4,0,0,1,1,0,0,0
2753446,"주어진 시간 내에 여러 해산물과 함께 기념사진 촬영하고 다양한 포즈 취하기",3,0,0,1,0,0,0,1
2753446,"직판장에서 해산물 관련 게임(예: 크기 추측하기)을 통해 해산물 종류 알아보기",5,0,0,0,0,1,1,0
2753446,"수협 활어직판장 주변에서 해산물 관련 동작으로 사진 촬영하기",4,0,0,1,0,0,0,0
2923714,"콜럼비아의 유명한 커피 농장 탐방 후 커피 관련 포즈로 사진찍기",3,1,0,0,1,0,0,0
2923714,"콜럼비아의 산악지역에서 트레킹하며 경치 좋은 곳에서 휴식하기",4,0,1,0,1,0,0,0
2923714,"콜럼비아의 전통 시장에서 특정 과일 찾고 사진 찍기",2,0,0,0,0,1,1,0
2923714,"콜럼비아의 해변에서 모래 위에 다양한 포즈로 사진 찍기",3,0,0,1,0,0,0,1
2923714,"콜럼비아의 역사적인 건물 앞에서 특정 주제로 포즈 취하기",2,0,0,1,0,0,1,0
1227014,"흥해장 주변을 트레킹하며 다양한 포즈로 사진 촬영하기",3,1,0,0,1,0,0,0
1227014,"흥해장에서 전통 놀이(투호)를 시도하여 제한 시간 안에 점수를 기록하기",4,0,0,0,0,1,1,0
1227014,"흥해장 주변의 주요 랜드마크를 찾아 사진 찍으며 탐험하기",3,0,0,1,1,0,0,0
1227014,"흥해장에 있는 전통 음식(예: 떡)을 만들어보며 미션 완수하기",4,1,0,0,0,0,0,1
1227014,"흥해장에서 정해진 주제로 친구와 함께 사진을 찍으며 이야기 만들기",2,0,0,1,0,0,1,0
2762729,"포항시농산물도매시장에서 다양한 과일을 찾아서 사진 촬영하기",2,0,0,1,0,1,0,0
2762729,"농산물도매시장 안에서 5개 다른 상점을 방문하며 제한 시간 내 친구와 연속으로 하이파이브하기",4,1,0,0,0,0,1,0
2762729,"상점에서 구입한 농산물로 즉석 요리 아이디어를 공유하며 사진 찍기",3,0,0,1,0,0,0,1
2762729,"농산물도매시장에서 특정 농산물(예: 사과, 배) 10개를 찾고 인증하기",3,0,1,0,0,1,0,0
2762729,"제한 시간 내에 가장 흥미로운 농산물에 대해 친구와 토론하며 사진 촬영하기",2,0,0,1,1,0,0,0
3306332,"엄브로 안동점에서 특정 브랜드의 운동화 찾기 미션을 수행하며 인증 사진 찍기.",3,0,0,0,0,1,1,0
3306332,"엄브로 안동점의 다양한 운동 용품을 활용하여 제한 시간 내 스트레칭 포즈 촬영하기.",2,0,0,1,0,0,0,1
3306332,"주어진 시간 내에 각 층에서 특정 스포츠 용품의 가격 확인 및 인증하기.",4,0,0,0,1,1,0,0
3306332,"엄브로 안동점의 운동 의상을 입고 사진 촬영하며 다양한 포즈로 연출하기.",3,1,0,1,0,0,0,0
3306332,"엄브로 안동점에서 운동 관련 퀴즈를 풀고 정답을 맞혀 다음 스팟으로 이동하기.",4,0,0,0,1,0,0,1
2907225,"아리따움 대가대 주위에서 친구와 함께 10분 동안 빠르게 걷기.",2,1,0,0,1,0,0,0
2907225,"가까운 카페까지 달려가고 돌아와서 카페 앞에서 다양한 포즈로 사진찍기.",4,0,0,0,1,1,0,0
2907225,"대가대 주변의 벤치에서 스트레칭하고 사진 찍기.",3,0,0,1,0,0,0,1
2907225,"아리따움 앞에서 친구와 함께 장애물 넘기 게임을 하며 진행하기.",5,0,0,0,0,1,1,0
2907225,"주변 지역의 상징적인 건물 세 곳을 찾아 미션 수행 후 사진찍기.",3,0,1,1,0,0,0,0
2738035,"영일만친구야시장에서 특정 음식 재료를 찾아 제한 시간 안에 인증 사진 찍기",3,0,0,0,0,1,1,0
2738035,"시장에서 제공하는 특산물로 즉석에서 요리하기 미션 수행 후 결과물 사진 찍기",4,0,1,1,0,0,0,0
